epoch,cgan,klcgan,pearson,rklcgan,epoch,wcgan
680,-0.532967567443848,-0.527116417884827,-0.604591727256775,-0.871064305305481,3400,-1.02717566490173
700,-0.682102143764496,-0.545380115509033,-0.632264375686646,-0.845688343048096,3500,-1.02848589420319
720,-0.829715073108673,-0.535091280937195,-0.563570261001587,-0.969604015350342,3600,-1.03285205364227
740,-0.63925051689148,-0.557543396949768,-0.556204736232758,-0.826018691062927,3700,-1.01800131797791
760,-0.579168915748596,-0.677329301834106,-0.586674809455872,-0.821580469608307,3800,-1.00876379013062
780,-0.715503633022308,-0.572954654693604,-0.637481391429901,-0.929798662662506,3900,-1.00501394271851
800,-0.77070826292038,-0.582653939723969,-0.557498753070831,-0.944325506687164,4000,-1.00538575649261
820,-0.587557256221771,-0.598688423633575,-0.685169041156769,-0.83677476644516,4100,-1.00151002407074
840,-0.655448377132416,-0.551893532276154,-0.585169613361359,-0.931537926197052,4200,-0.997839331626892
860,-0.664876282215118,-0.543628513813019,-0.575363039970398,-0.941219091415405,4300,-0.992728054523468
880,-0.639689922332764,-0.591692745685577,-0.583352506160736,-0.863625347614288,4400,-1.00226068496704
900,-0.522934973239899,-0.537058591842651,-0.551455020904541,-1.06756591796875,4500,-0.990263044834137
920,-0.540846288204193,-0.650059878826141,-0.694579482078552,-0.895213723182678,4600,-0.993884921073914
940,-0.579245865345001,-0.540617108345032,-0.554804861545563,-0.920881748199463,4700,-0.997258543968201
960,-0.537842988967896,-0.652840197086334,-0.573011934757233,-0.879353046417236,4800,-0.992329776287079
980,-0.599398970603943,-0.575187683105469,-0.582781314849854,-0.84446257352829,4900,-0.994349598884583
1000,-0.54766446352005,-0.581668317317963,-0.577217280864716,-0.88068163394928,5000,-0.991930603981018
,,,,,5100,-0.988817930221558
,,,,,5200,-0.992074847221375
,,,,,5300,-0.99434620141983
,,,,,5400,-0.991529762744904
,,,,,5500,-0.977098286151886
,,,,,5600,-0.987187802791595
,,,,,5700,-0.98616373538971
,,,,,5800,-0.991984605789185
,,,,,5900,-0.978332042694092
,,,,,6000,-0.986676812171936
,,,,,6100,-0.98874968290329
,,,,,6200,-0.986020982265472
,,,,,6300,-0.977823495864868
,,,,,6400,-0.981151044368744
,,,,,6500,-0.981175541877747
,,,,,6600,-0.984521150588989
,,,,,6700,-0.97595477104187
,,,,,6800,-0.987992703914642
,,,,,6900,-0.974354028701782
,,,,,7000,-0.974267065525055
,,,,,7100,-0.975539863109589
,,,,,7200,-0.97707062959671
,,,,,7300,-0.966567873954773
,,,,,7400,-0.975445628166199
,,,,,7500,-0.975784838199616
,,,,,7600,-0.980002045631409
,,,,,7700,-0.973301947116852
,,,,,7800,-0.971501052379608
,,,,,7900,-0.960096180438995
,,,,,8000,-0.960520088672638
,,,,,8100,-0.965756177902222
,,,,,8200,-0.968742609024048
,,,,,8300,-0.969354808330536
,,,,,8400,-0.966715276241303
,,,,,8500,-0.96607232093811
,,,,,8600,-0.968919456005096
,,,,,8700,-0.965307593345642
,,,,,8800,-0.964602112770081
,,,,,8900,-0.959920406341553
,,,,,9000,-0.959555983543396
,,,,,9100,-0.96736091375351
,,,,,9200,-0.955679535865784
,,,,,9300,-0.958898186683655
,,,,,9400,-0.957194030284882
,,,,,9500,-0.952339828014374
,,,,,9600,-0.966401219367981
,,,,,9700,-0.947354793548584
,,,,,9800,-0.955074727535248
,,,,,9900,-0.953536927700043
,,,,,10000,-0.949031114578247
,,,,,10100,-0.960395693778992
,,,,,10200,-0.943001449108124
,,,,,10300,-0.949833154678345
,,,,,10400,-0.942377686500549
,,,,,10500,-0.949225425720215
,,,,,10600,-0.940016508102417
,,,,,10700,-0.944916009902954
,,,,,10800,-0.949427545070648
,,,,,10900,-0.938834011554718
,,,,,11000,-0.948080897331238
,,,,,11100,-0.945834577083588
,,,,,11200,-0.941584706306458
,,,,,11300,-0.9417365193367
,,,,,11400,-0.943029463291168
,,,,,11500,-0.933989107608795
,,,,,11600,-0.941735982894897
,,,,,11700,-0.93976491689682
,,,,,11800,-0.930661618709564
,,,,,11900,-0.926400244235992
,,,,,12000,-0.929602682590485
,,,,,12100,-0.919865071773529
,,,,,12200,-0.940048396587372
,,,,,12300,-0.920904636383057
,,,,,12400,-0.923550367355347
,,,,,12500,-0.92814713716507
,,,,,12600,-0.930978834629059
,,,,,12700,-0.929579615592957
,,,,,12800,-0.91834944486618
,,,,,12900,-0.915768563747406
,,,,,13000,-0.9219930768013
,,,,,13100,-0.920151591300964
,,,,,13200,-0.921832501888275
,,,,,13300,-0.918299734592438
,,,,,13400,-0.906259119510651
,,,,,13500,-0.924951016902924
,,,,,13600,-0.914204597473145
,,,,,13700,-0.920643448829651
,,,,,13800,-0.910784184932709
,,,,,13900,-0.915238916873932
,,,,,14000,-0.911657392978668
,,,,,14100,-0.899836778640747
,,,,,14200,-0.90740966796875
,,,,,14300,-0.909965097904205
,,,,,14400,-0.900363147258759
,,,,,14500,-0.906311869621277
,,,,,14600,-0.912194967269897
,,,,,14700,-0.916028261184692
,,,,,14800,-0.906782984733582
,,,,,14900,-0.899375796318054
,,,,,15000,-0.89387571811676
,,,,,15100,-0.896223962306976
,,,,,15200,-0.897702157497406
,,,,,15300,-0.89032119512558
,,,,,15400,-0.899701476097107
,,,,,15500,-0.891997456550598
,,,,,15600,-0.892900884151459
,,,,,15700,-0.882838606834412
,,,,,15800,-0.881425142288208
,,,,,15900,-0.879537165164948
,,,,,16000,-0.890962481498718
,,,,,16100,-0.879037261009216
,,,,,16200,-0.878827631473541
,,,,,16300,-0.867428719997406
,,,,,16400,-0.885697245597839
,,,,,16500,-0.87528783082962
,,,,,16600,-0.865862131118774
,,,,,16700,-0.878940522670746
,,,,,16800,-0.864746272563934
,,,,,16900,-0.878249287605286
,,,,,17000,-0.861139595508575
,,,,,17100,-0.880026638507843
,,,,,17200,-0.872233211994171
,,,,,17300,-0.862806081771851
,,,,,17400,-0.857907056808472
,,,,,17500,-0.852840840816498
,,,,,17600,-0.859127283096314
,,,,,17700,-0.865208685398102
,,,,,17800,-0.882001459598541
,,,,,17900,-0.858352065086365
,,,,,18000,-0.856365740299225
,,,,,18100,-0.853990495204926
,,,,,18200,-0.856721520423889
,,,,,18300,-0.85344809293747
,,,,,18400,-0.855755507946014
,,,,,18500,-0.844959735870361
,,,,,18600,-0.836173355579376
,,,,,18700,-0.844319999217987
,,,,,18800,-0.843479812145233
,,,,,18900,-0.845507621765137
,,,,,19000,-0.845477938652039
,,,,,19100,-0.845350921154022
,,,,,19200,-0.845277070999146
,,,,,19300,-0.83054506778717
,,,,,19400,-0.82849258184433
,,,,,19500,-0.838742852210999
,,,,,19600,-0.831627786159515
,,,,,19700,-0.831045091152191
,,,,,19800,-0.844172537326813
,,,,,19900,-0.830609679222107
,,,,,20000,-0.825331687927246
,,,,,20100,-0.833833515644074
,,,,,20200,-0.817617654800415
,,,,,20300,-0.815721035003662
,,,,,20400,-0.80553412437439
,,,,,20500,-0.820690095424652
,,,,,20600,-0.812190413475037
,,,,,20700,-0.82283490896225
,,,,,20800,-0.825981676578522
,,,,,20900,-0.814154922962189
,,,,,21000,-0.814616858959198
,,,,,21100,-0.808280169963837
,,,,,21200,-0.8144651055336
,,,,,21300,-0.8219034075737
,,,,,21400,-0.807712256908417
,,,,,21500,-0.797469913959503
,,,,,21600,-0.795705378055573
,,,,,21700,-0.797945857048035
,,,,,21800,-0.806333243846893
,,,,,21900,-0.803500831127167
,,,,,22000,-0.800341010093689
,,,,,22100,-0.802109479904175
,,,,,22200,-0.789819836616516
,,,,,22300,-0.780871748924255
,,,,,22400,-0.780858635902405
,,,,,22500,-0.776677787303925
,,,,,22600,-0.79067999124527
,,,,,22700,-0.77313768863678
,,,,,22800,-0.780343413352966
,,,,,22900,-0.774207174777985
,,,,,23000,-0.779508888721466
,,,,,23100,-0.78746372461319
,,,,,23200,-0.772303700447083
,,,,,23300,-0.760362446308136
,,,,,23400,-0.768745422363281
,,,,,23500,-0.77730143070221
,,,,,23600,-0.765840709209442
,,,,,23700,-0.757607758045197
,,,,,23800,-0.761977076530457
,,,,,23900,-0.76534515619278
,,,,,24000,-0.763143002986908
,,,,,24100,-0.760099470615387
,,,,,24200,-0.76757550239563
,,,,,24300,-0.754809558391571
,,,,,24400,-0.761813163757324
,,,,,24500,-0.745161533355713
,,,,,24600,-0.7449831366539
,,,,,24700,-0.742372095584869
,,,,,24800,-0.746729254722595
,,,,,24900,-0.744768381118774
,,,,,25000,-0.731150329113007
,,,,,25100,-0.737409234046936
,,,,,25200,-0.739296317100525
,,,,,25300,-0.728492379188538
,,,,,25400,-0.744698345661163
,,,,,25500,-0.72549319267273
,,,,,25600,-0.740670382976532
,,,,,25700,-0.720725357532501
,,,,,25800,-0.722672581672668
,,,,,25900,-0.725906550884247
,,,,,26000,-0.724985122680664
,,,,,26100,-0.730475604534149
,,,,,26200,-0.72115159034729
,,,,,26300,-0.718058109283447
,,,,,26400,-0.710346579551697
,,,,,26500,-0.734259903430939
,,,,,26600,-0.703776299953461
,,,,,26700,-0.720038235187531
,,,,,26800,-0.700548827648163
,,,,,26900,-0.707306146621704
,,,,,27000,-0.702211081981659
,,,,,27100,-0.70213121175766
,,,,,27200,-0.699758529663086
,,,,,27300,-0.703347146511078
,,,,,27400,-0.699377119541168
,,,,,27500,-0.707065522670746
,,,,,27600,-0.710866510868073
,,,,,27700,-0.696034073829651
,,,,,27800,-0.700063169002533
,,,,,27900,-0.687096297740936
,,,,,28000,-0.701015949249268
,,,,,28100,-0.686935067176819
,,,,,28200,-0.694573104381561
,,,,,28300,-0.688334822654724
,,,,,28400,-0.6844642162323
,,,,,28500,-0.690035998821259
,,,,,28600,-0.686406314373016
,,,,,28700,-0.676275551319122
,,,,,28800,-0.676544904708862
,,,,,28900,-0.681687295436859
,,,,,29000,-0.674249172210693
,,,,,29100,-0.670285582542419
,,,,,29200,-0.678518652915955
,,,,,29300,-0.687640368938446
,,,,,29400,-0.669444501399994
,,,,,29500,-0.663946211338043
,,,,,29600,-0.676183581352234
,,,,,29700,-0.667780458927155
,,,,,29800,-0.672950625419617
,,,,,29900,-0.672542631626129
,,,,,30000,-0.664089977741241
,,,,,30100,-0.665574789047241
,,,,,30200,-0.664274513721466
,,,,,30300,-0.667789280414581
,,,,,30400,-0.666036367416382
,,,,,30500,-0.662640988826752
,,,,,30600,-0.663625597953796
,,,,,30700,-0.653709352016449
,,,,,30800,-0.652814269065857
,,,,,30900,-0.657869756221771
,,,,,31000,-0.664704501628876
,,,,,31100,-0.650735437870026
,,,,,31200,-0.654974937438965
,,,,,31300,-0.658841729164124
,,,,,31400,-0.644352436065674
,,,,,31500,-0.656380832195282
,,,,,31600,-0.655293047428131
,,,,,31700,-0.647179007530212
,,,,,31800,-0.666328012943268
,,,,,31900,-0.648089647293091
,,,,,32000,-0.646842002868652
,,,,,32100,-0.653442084789276
,,,,,32200,-0.638631999492645
,,,,,32300,-0.645030677318573
,,,,,32400,-0.635186076164246
,,,,,32500,-0.641176760196686
,,,,,32600,-0.651444137096405
,,,,,32700,-0.64655876159668
,,,,,32800,-0.629712402820587
,,,,,32900,-0.640672445297241
,,,,,33000,-0.63064968585968
,,,,,33100,-0.637224674224854
,,,,,33200,-0.634401798248291
,,,,,33300,-0.643799483776093
,,,,,33400,-0.638672351837158
,,,,,33500,-0.620483934879303
,,,,,33600,-0.629412770271301
,,,,,33700,-0.640093505382538
,,,,,33800,-0.62254273891449
,,,,,33900,-0.62431126832962
,,,,,34000,-0.630033195018768
,,,,,34100,-0.64982134103775
,,,,,34200,-0.62008261680603
,,,,,34300,-0.633206725120544
,,,,,34400,-0.625014305114746
,,,,,34500,-0.625946581363678
,,,,,34600,-0.641290307044983
,,,,,34700,-0.631805121898651
,,,,,34800,-0.62202924489975
,,,,,34900,-0.617480099201202
,,,,,35000,-0.616351664066315
,,,,,35100,-0.617953360080719
,,,,,35200,-0.627331078052521
,,,,,35300,-0.626721501350403
,,,,,35400,-0.622457027435303
,,,,,35500,-0.625209808349609
,,,,,35600,-0.626567900180817
,,,,,35700,-0.627120554447174
,,,,,35800,-0.619621455669403
,,,,,35900,-0.618456721305847
,,,,,36000,-0.625983834266663
,,,,,36100,-0.618064165115356
,,,,,36200,-0.619035243988037
,,,,,36300,-0.62155681848526
,,,,,36400,-0.616438567638397
,,,,,36500,-0.610942780971527
,,,,,36600,-0.615371227264404
,,,,,36700,-0.621256768703461
,,,,,36800,-0.608448147773743
,,,,,36900,-0.620453894138336
,,,,,37000,-0.610669732093811
,,,,,37100,-0.60886424779892
,,,,,37200,-0.609262406826019
,,,,,37300,-0.609767496585846
,,,,,37400,-0.606192827224731
,,,,,37500,-0.618834853172302
,,,,,37600,-0.606055736541748
,,,,,37700,-0.622424721717835
,,,,,37800,-0.612695574760437
,,,,,37900,-0.610201060771942
,,,,,38000,-0.61433070898056
,,,,,38100,-0.613328218460083
,,,,,38200,-0.60988312959671
,,,,,38300,-0.60853236913681
,,,,,38400,-0.605640769004822
,,,,,38500,-0.618176281452179
,,,,,38600,-0.600778579711914
,,,,,38700,-0.603987634181976
,,,,,38800,-0.616224825382233
,,,,,38900,-0.616988718509674
,,,,,39000,-0.610172927379608
,,,,,39100,-0.614296615123749
,,,,,39200,-0.599170923233032
,,,,,39300,-0.608015775680542
,,,,,39400,-0.609464883804321
,,,,,39500,-0.600261211395264
,,,,,39600,-0.607794284820557
,,,,,39700,-0.596419811248779
,,,,,39800,-0.60292649269104
,,,,,39900,-0.60474419593811
,,,,,40000,-0.609844565391541
,,,,,40100,-0.600147128105164
,,,,,40200,-0.600847959518433
,,,,,40300,-0.598999857902527
,,,,,40400,-0.610401570796967
,,,,,40500,-0.602305412292481
,,,,,40600,-0.595600485801697
,,,,,40700,-0.603811383247376
,,,,,40800,-0.603517234325409
,,,,,40900,-0.598169565200806
,,,,,41000,-0.585293591022491
,,,,,41100,-0.605618476867676
,,,,,41200,-0.594075381755829
,,,,,41300,-0.598692059516907
,,,,,41400,-0.612351417541504
,,,,,41500,-0.604520618915558
,,,,,41600,-0.594692409038544
,,,,,41700,-0.594035625457764
,,,,,41800,-0.606545567512512
,,,,,41900,-0.588566184043884
,,,,,42000,-0.608715236186981
,,,,,42100,-0.608218610286713
,,,,,42200,-0.597732603549957
,,,,,42300,-0.600239396095276
,,,,,42400,-0.593766212463379
,,,,,42500,-0.599241077899933
,,,,,42600,-0.597230970859528
,,,,,42700,-0.597796142101288
,,,,,42800,-0.614274740219116
,,,,,42900,-0.608462989330292
,,,,,43000,-0.610455632209778
,,,,,43100,-0.593191623687744
,,,,,43200,-0.593869686126709
,,,,,43300,-0.592402517795563
,,,,,43400,-0.590249717235565
,,,,,43500,-0.601427435874939
,,,,,43600,-0.584125876426697
,,,,,43700,-0.603670418262482
,,,,,43800,-0.601277768611908
,,,,,43900,-0.596440970897675
,,,,,44000,-0.602544069290161
,,,,,44100,-0.600979030132294
,,,,,44200,-0.600955009460449
,,,,,44300,-0.602573812007904
,,,,,44400,-0.603242039680481
,,,,,44500,-0.591140031814575
,,,,,44600,-0.609437823295593
,,,,,44700,-0.584557592868805
,,,,,44800,-0.60712343454361
,,,,,44900,-0.598484992980957
,,,,,45000,-0.588206946849823
,,,,,45100,-0.606324851512909
,,,,,45200,-0.596826255321503
,,,,,45300,-0.636750876903534
,,,,,45400,-0.588763773441315
,,,,,45500,-0.594462752342224
,,,,,45600,-0.599315822124481
,,,,,45700,-0.586641371250153
,,,,,45800,-0.582102477550507
,,,,,45900,-0.586512386798859
,,,,,46000,-0.585632264614105
,,,,,46100,-0.591712892055512
,,,,,46200,-0.570005178451538
,,,,,46300,-0.577904403209686
,,,,,46400,-0.587647438049316
,,,,,46500,-0.6039759516716
,,,,,46600,-0.593909442424774
,,,,,46700,-0.601105213165283
,,,,,46800,-0.608636856079102
,,,,,46900,-0.593709588050842
,,,,,47000,-0.586860418319702
,,,,,47100,-0.596091866493225
,,,,,47200,-0.589810609817505
,,,,,47300,-0.583195447921753
,,,,,47400,-0.581749856472015
,,,,,47500,-0.592163145542145
,,,,,47600,-0.582316994667053
,,,,,47700,-0.579276204109192
,,,,,47800,-0.585419893264771
,,,,,47900,-0.595999658107758
,,,,,48000,-0.591430187225342
,,,,,48100,-0.608165919780731
,,,,,48200,-0.579614818096161
,,,,,48300,-0.578616142272949
,,,,,48400,-0.596476376056671
,,,,,48500,-0.578804016113281
,,,,,48600,-0.606157600879669
,,,,,48700,-0.590528964996338
,,,,,48800,-0.580699026584625
,,,,,48900,-0.583282709121704
,,,,,49000,-0.572789490222931
,,,,,49100,-0.601059257984161
,,,,,49200,-0.575964331626892
,,,,,49300,-0.606053173542023
,,,,,49400,-0.579452812671661
,,,,,49500,-0.583548545837402
,,,,,49600,-0.585122466087341
,,,,,49700,-0.597463488578796
,,,,,49800,-0.585951030254364
,,,,,49900,-0.589265286922455
,,,,,50000,-0.56931471824646
