,URef,PLExp,IECturbc,TwrBsMyt_[kN-m] ST_DEL
14836,14.0780308246613,0.464516330044717,3.23796859011054,4559.291905446968
14837,4.47752859070897,1.011373951938,54.061018768698,37524.517779952104
14838,5.05903843417764,0.323036665283143,15.3674385510385,10077.494958144456
14839,4.64004940912128,0.240164758358151,45.6356224603951,30779.44841176038
14840,22.8906086981297,-0.0561981971375644,4.14874297566712,8870.308440604025
14841,5.77994675934315,-0.104788329638541,48.7643450964242,35846.886062779995
14842,6.29309350252152,1.43471100917086,12.4529945198447,7880.401279742775
14843,5.52086984366179,0.67922460893169,2.86063612438738,2274.2499595172267
14844,5.94490883499384,1.35604181848466,39.0207123477012,23390.641597368656
14845,5.14290921017528,0.0372672188095748,68.3225988876075,46737.18346704275
14846,18.5218669064343,-0.0027044444344938,5.95970246940851,9902.68775652645
14847,4.86853528395295,0.533782363682985,20.6593954470009,14913.89609641982
14848,9.4405952244997,0.844841513223946,13.4889594744891,11605.376108778306
14849,5.7113732919097,0.754840500932187,36.094201169908,24595.576620864682
14850,5.27708725631237,-0.190533586591482,62.2591406106949,42632.56964357168
14851,7.31341741606593,-0.0758509648032487,6.62084869109094,4360.099061396959
14852,6.83354239538312,1.32714229496196,15.7783807720989,11108.300129624524
14853,15.9208182953298,0.608835541270673,20.0074044987559,30289.09447275602
14854,7.8426610454917,0.347453327756375,38.854731246829,35103.43151425201
14855,4.90502008795738,0.884095813054591,83.9910772629082,60369.704033223665
14856,8.10665534436703,0.143316499143839,12.6509355381131,9645.747243861355
14857,4.44678416103125,0.114500990789384,93.1488775648177,45674.76555245608
14858,13.5449949242175,-0.129598307423294,19.8122251778841,27514.702093399224
14859,4.71939362213016,0.0847721050493419,17.5252786371857,14026.483151741504
14860,4.20745610818267,1.98642774391919,53.6529537755996,29927.290477323353
14861,4.55446060374379,0.91495864437893,7.20053636468947,3816.5773047251387
14862,6.02180448919535,1.26889175046235,10.8810427598655,6585.722080549585
14863,22.4028317220509,0.535986578371376,17.64593613334,32324.982660681857
14864,5.44150894135237,0.797820160817355,49.7583073563874,42118.132096904395
14865,5.65553392842412,0.100191709492356,39.7540608420968,25508.21539033902
14866,7.14519504085183,0.696597068011761,31.5819928888232,18361.899957926074
14867,4.59182949364185,0.492759227752685,93.9412493258715,62232.33611796335
14868,8.97699229046702,0.786223629955202,4.19845744036138,5429.421307581426
14869,4.05423834547401,1.51914585269988,92.5170448143035,67247.30675355799
14870,6.88646455854178,0.0595277854241431,45.7969732582569,32445.4144698103
14871,5.99239213019609,0.655842047184706,32.8667402733117,21730.07402135793
14872,6.60171465575695,0.430119003169239,15.2015073224902,11690.708637327987
14873,10.2885311990976,-0.0172330129891634,16.048179147765,19535.262466566077
14874,6.40355545654893,0.246699003688991,27.6234505232424,16689.64244592665
14875,21.0547119900584,0.504236736055464,11.6739770863205,22982.921093847202
14876,4.91084767132998,1.44136371798813,70.0345918536186,50042.14590556306
14877,9.05188198760152,1.09445018181577,11.7768935859203,11013.35851365057
14878,17.9664976671338,0.640202656388283,14.4076087977737,18997.11573407955
14879,5.10099300742149,1.35838664537296,18.9656456932426,13997.498833750715
14880,15.2013486213982,0.73441258398816,9.9092404358089,11105.249428552155
14881,4.20353468134999,1.39259013673291,95.6898021977395,58886.219241830026
14882,8.81439659371972,-0.16548612061888,33.6926131043583,34446.42306541752
