,PLExp,URef,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
1769,0.275775577686727,5.320748794823885,49.91588839329779,137936.37828672648,44017.26387116127,33509.18816973471,10348.169937394816,29617.186548591762,4555.235287009968,12612.044906701434,902.5963784366758,17780.073021364948,9405.321258789278,19382.20484025459,-47461.06770278586,-30285.767611611904,4179.814082864062,3680.165803579776
1770,-0.0547868892550468,9.017199981957674,19.792172452434897,150170.19484758773,18954.848075024263,22141.61920434288,26561.167574855055,36790.02628445091,4376.033395708261,10831.232818914274,2490.8526499695126,18914.125069269474,9528.53019615601,19642.62477219171,-48262.98409403906,-39538.6744337594,2635.287061578796,2761.835648537921
1771,0.0001627493649721,7.303930796682835,10.76311063952744,96434.70728879898,9251.631856493223,7399.378826830751,22159.097137094475,25510.600893806444,2120.5314004690954,4095.99737332736,1632.4566391366848,15790.760232860319,9425.777244186691,19885.939648110212,-47853.09261459585,-44149.76594342566,1334.830919729206,1379.4322942389213
1772,1.2076414090581236,4.239926148205996,30.809298623353243,36077.12298635264,17291.056645534914,19308.79240375038,8645.218217421418,19520.238591302026,5385.768772978037,7082.077121050024,629.0189282156949,16267.80610775411,9660.48184914061,19482.509447928518,-42458.52987292186,-33365.90638324744,2799.9810058781222,1450.4398539994943
1773,-0.1715458372607827,12.067902382463217,15.723454440012574,142093.90338388443,20589.94220853354,21233.989045462982,23802.89239077176,41050.955075591104,5087.421487873727,15184.916525056638,1341.53907040482,18199.41304245214,9323.85538842231,19539.653016901262,-51392.274413314895,-40920.59776324678,3646.3732353849964,2852.7610076848246
1774,0.4485198008827865,22.864307217299935,10.52753794938326,-8008.151804335488,13531.561633620442,22499.96353281348,10235.824204424844,34297.56965000601,11718.883754642713,27293.19926531247,-960.9114523908103,16274.185655985502,455.3925100991146,18852.550798808243,-50603.58392136529,-49317.74844520202,4152.390860038919,5424.517639137943
1775,0.8405139416456222,4.900336317718029,29.362044436857104,58065.27460857396,16643.282411448974,23229.026000301885,8797.844605475122,21950.317595473825,5258.244046113684,8992.007780818994,639.38804163603,16740.78926423776,9570.03369646573,19310.331910836292,-44231.22660852532,-36198.59697925877,2520.1111139718846,1330.0118801334402
1776,1.0051387549377977,4.155293568968773,58.03514183498919,103083.57267885302,32357.04031975069,40842.16545905614,9931.149657103844,30811.467317586204,6802.473814748215,11878.16104970709,322.9939111787467,17883.693274680772,9599.81056175565,19011.629563213468,-46341.497057986046,-28005.79929504053,2812.176367677716,3033.950509180855
1777,0.5656431316398083,11.174162566661836,25.619592424482107,175717.09038015152,25796.140755602933,30449.073778779864,26262.65399143613,46902.483548695265,7933.64834545498,26666.8976566464,2228.575087971036,21021.893625295088,10053.329632016152,21571.20420664433,-35265.85985232766,-18929.146282762224,4061.2420383543667,5355.01012028603
1778,-0.2739622423425317,5.237798277288675,74.31273814290762,122254.89881071045,54983.75492714158,47600.52387191432,15480.874040710902,32045.606585347607,9352.549078477938,18696.222195373506,1115.0661252490597,17647.623704140668,9525.48310286917,19689.431118994584,-52723.597040390516,-34832.67348805178,4053.1720884903116,5385.86830039666
1779,0.1618957760743796,5.446764953434467,65.61881289817393,85920.99500803773,44944.19702221331,67519.30775801025,11549.583383693334,36064.013829887546,8879.638817343039,14745.936479357235,1586.7227200532311,18681.7347607658,9663.259490483477,19389.753595995262,-47146.91843607907,-30687.81522116438,4418.751586798152,4530.964321685633
1780,0.7544953365810214,13.739056415855885,9.76786706596613,155599.69491005578,10051.5561850495,13534.122174335007,18853.749065866745,41096.98098946718,10016.68125205984,23128.948269001492,699.9080075760014,17800.535405458868,9959.387561301863,20674.698005180227,-29471.61674499709,-21962.483622659733,1845.1989328296174,1953.3586098386893
1781,0.4141670220531523,5.785582024604082,20.623486954718828,35488.07717742321,18612.946869753057,16913.1540410149,12746.249799148974,23309.337196926877,2800.321782800098,8336.57881496499,778.7147334465409,16068.13636691085,9559.570382866546,19675.526719320475,-44989.38319739173,-41252.08096458686,1939.2421196494042,1524.4245255833491
1782,1.2346124158240852,6.225106600672007,20.699260476976637,89772.58465186376,14233.434443472723,12908.585460196704,16047.083732696228,31909.266656246335,7709.7473217338975,16069.586401535804,1382.4757795830396,17407.633133949064,10121.358708551337,20744.701176203245,-36206.48392330549,-31380.824430561563,2476.2097785181827,2394.677035265726
1783,-0.0313959992490708,7.163945693522692,12.139657884836195,85422.41496825423,11484.422261660678,10644.005695085703,23403.300212873233,27202.381634240963,2803.582678920534,5736.777078943276,1661.0892173347938,16074.248077823682,9413.698782069952,19830.14633805657,-48091.19805627849,-44251.60478804571,1712.5143040963244,1315.814843128088
