,URef,PLExp,IECturbc,TwrBsMxt_[kN-m] mean,TwrBsMxt_[kN-m] min,TwrBsMxt_[kN-m] max,TwrBsMxt_[kN-m] stddev,TwrBsMxt_[kN-m] ST_DEL,TwrBsMxt_[kN-m] LT_DEL,TwrBsMyt_[kN-m] mean,TwrBsMyt_[kN-m] min,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,TwrBsMyt_[kN-m] LT_DEL,TwrBsMzt_[kN-m] mean,TwrBsMzt_[kN-m] min,TwrBsMzt_[kN-m] max,TwrBsMzt_[kN-m] stddev,TwrBsMzt_[kN-m] ST_DEL,TwrBsMzt_[kN-m] LT_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] min,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMyb1_[kN-m] LT_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] min,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,RootMxb1_[kN-m] LT_DEL,YawBrMxn_[kN-m] mean,YawBrMxn_[kN-m] min,YawBrMxn_[kN-m] max,YawBrMxn_[kN-m] stddev,YawBrMxn_[kN-m] ST_DEL,YawBrMxn_[kN-m] LT_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] min,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL,YawBrMyn_[kN-m] LT_DEL,YawBrMzn_[kN-m] mean,YawBrMzn_[kN-m] min,YawBrMzn_[kN-m] max,YawBrMzn_[kN-m] stddev,YawBrMzn_[kN-m] ST_DEL,YawBrMzn_[kN-m] LT_DEL
1,8.817701566341116,0.2464186722115426,4.436180150408613,9613.805,7838.241,11465.443,598.376,779.876,1246.532,92011.719,78074.055,104976.484,5752.22,4352.949,6957.628,1431.093,-728.378,3611.447,735.855,891.244,1424.538,25533.822,20757.881,30579.527,2079.507,4995.111,6913.999,2389.121,-11823.146,16663.475,9813.266,20275.289,30440.182,7603.057,6962.932,8333.506,296.835,220.175,351.921,-42408.812,-44836.785,-39563.02,824.695,974.595,1557.764,1431.152,-728.354,3611.582,735.863,891.257,1424.559
2,10.567945467909595,-0.1306572674467861,23.43770551622609,9442.189,-494.755,20915.674,3589.772,5200.684,8195.838,99396.984,29512.545,163760.328,19553.865,26112.656,41151.336,-2375.912,-14913.032,10328.323,3578.703,4284.583,6752.14,27660.057,12696.528,41444.168,4372.571,12898.757,17765.66,1949.881,-14438.005,18587.584,9537.956,19921.449,29724.383,10783.285,5574.023,12810.105,1394.523,1356.463,2137.671,-49873.398,-63315.066,-39522.41,3545.066,3903.928,6152.261,-2375.809,-14912.818,10328.222,3578.716,4284.611,6752.184
3,6.069283530434323,0.6654798301753977,50.02250003036065,7065.133,-25807.244,34482.516,8239.192,15148.652,23764.143,19516.418,-97475.797,129499.984,39175.68,41967.902,65836.305,1145.679,-14254.557,16830.576,4425.358,4738.707,7433.751,13454.335,1252.238,38382.484,6332.696,15515.401,21335.453,1163.4,-14937.212,19135.26,9751.388,20078.645,29899.09,4069.415,848.014,10860.205,1893.269,1347.076,2113.199,-43290.824,-54546.004,-23993.672,4497.498,4528.324,7103.717,1145.701,-14254.396,16830.197,4425.311,4738.643,7433.65
4,6.969647321607344,0.5128423567783802,24.57886989095018,8711.747,224.614,14806.677,2180.074,3260.158,5197.174,47348.617,186.433,92732.977,18152.605,15504.754,24716.873,1295.755,-7455.542,9431.34,2514.779,2798.19,4460.729,17945.537,6291.318,29105.678,4194.863,10752.16,14868.862,1554.872,-15185.748,17184.613,9744.265,20111.814,30159.824,5332.313,3178.219,7480.333,890.368,697.938,1112.617,-41478.707,-48373.605,-32286.34,2415.391,2804.35,4470.548,1295.801,-7455.387,9431.606,2514.772,2798.186,4460.722
5,15.74641537035997,0.0096797245366573,8.300135145563003,12796.941,3890.848,21352.623,3154.03,4845.164,6113.173,49119.16,19611.166,78881.125,9315.684,12179.021,15366.348,-1519.884,-8116.338,5998.172,2043.791,2339.055,2951.201,17520.701,8607.602,26029.457,2856.256,8145.735,10379.172,-441.412,-14502.189,13812.806,9341.012,19429.316,26302.559,11634.395,10843.473,12348.946,234.438,269.062,339.477,-47744.457,-54891.836,-40341.207,2176.442,2515.74,3174.125,-1519.773,-8116.234,5998.165,2043.787,2339.054,2951.2
6,10.223352380195138,0.8407756095559662,8.6722799753718,19045.01,10133.526,24416.816,2230.604,2526.24,3876.251,122762.75,88115.898,152660.562,11255.194,12262.785,18815.957,7035.208,1219.171,12965.312,1646.749,1892.028,2903.119,28351.377,11574.38,43792.129,8048.9,18153.195,24770.119,2562.104,-14193.242,19154.387,10656.085,22113.555,32611.994,11955.699,8515.0,13306.086,1135.663,832.668,1277.641,-30810.898,-35056.324,-25786.773,1555.613,1774.208,2722.336,7035.161,1219.142,12965.197,1646.733,1892.013,2903.096
7,23.99797800080788,0.2614766060553313,6.594067499983603,26629.719,9463.438,44034.531,5933.502,9381.671,4887.91,31748.693,2867.612,60587.266,8763.175,13269.484,6913.485,4398.329,-7624.756,13352.932,3295.179,3712.77,1934.377,10059.719,-7895.835,26357.514,8353.643,19677.402,18397.543,-470.391,-16178.5,14439.675,8782.179,18268.43,16795.436,12593.69,11168.936,13768.47,400.319,502.661,261.889,-36884.395,-46932.555,-26252.422,2833.445,3525.767,1836.947,4398.351,-7624.592,13353.183,3295.16,3712.733,1934.357
8,4.142484914133173,-0.2305509082976733,98.37888714520452,2263.98,-49448.062,50259.375,13467.184,26539.328,33394.902,-13974.631,-109688.648,123465.992,55942.387,43507.301,54746.004,49.902,-11355.511,13506.577,3455.125,4330.284,5448.873,9061.039,-5961.227,35873.883,8385.444,17439.717,22200.516,865.578,-15857.412,18902.898,9547.856,19249.383,26028.33,2527.353,-544.001,9517.323,2639.892,1326.696,1669.405,-50989.176,-64629.699,-31378.896,4675.939,4809.898,6052.379,49.905,-11354.616,13505.872,3455.019,4330.169,5448.728
9,17.87037341022274,0.4285866742248008,18.91026270163671,25980.863,1143.787,57234.559,9545.025,14264.185,13970.115,45744.629,-26009.932,147422.531,23239.301,33401.281,32712.684,6278.055,-13148.712,26086.365,5544.513,6727.053,6588.369,14078.182,-11368.22,40920.684,10254.487,26551.027,30960.779,-203.296,-18404.486,17129.869,9475.718,19843.588,24045.477,12771.137,10654.227,15022.394,655.501,813.972,797.191,-33998.66,-53598.457,-11743.314,6178.101,6675.552,6537.93,6278.082,-13149.612,26086.354,5544.492,6727.037,6588.353
10,13.827520458537547,-0.1637171053422576,3.274495980139854,9462.084,6013.302,12700.692,930.932,1470.324,2084.604,55779.578,45865.504,67205.0,3317.292,4040.099,5727.995,-3828.728,-6917.866,-1095.771,909.325,1130.128,1602.279,19938.021,13609.426,25856.996,2855.132,6637.84,8810.234,-140.818,-13613.154,13332.771,9300.602,19293.402,27485.883,11312.401,10987.711,11605.653,97.64,120.359,170.643,-52130.254,-54821.34,-49396.785,885.55,952.381,1350.272,-3828.597,-6917.66,-1095.561,909.325,1130.131,1602.283
11,20.06160050167517,0.3381028969686858,12.784396953643911,24406.918,-2743.667,53595.492,8726.416,13868.393,11613.35,38199.055,-14483.741,92910.953,14907.371,22301.217,18674.971,5108.894,-8697.758,18862.783,4034.923,4778.669,4001.643,12538.829,-8328.867,33322.02,8405.33,21746.918,24006.049,-482.847,-17098.725,16448.791,9226.053,19171.354,21692.346,12610.113,10631.093,14239.031,506.108,643.657,538.997,-37030.133,-51086.191,-20430.459,4574.216,5461.632,4573.554,5108.931,-8697.846,18862.645,4034.901,4778.661,4001.636
12,4.551683412313639,1.59592989890409,79.4154844609402,8146.982,-31604.877,43158.52,10407.84,19567.123,29918.77,12508.557,-87865.883,83607.695,34525.625,36823.461,56304.273,1656.022,-10432.833,13692.576,4101.089,4771.217,7295.348,12215.325,-2336.223,34015.148,6360.769,17539.619,23903.584,1237.841,-16369.954,18310.67,9831.225,20099.471,29596.355,4059.84,463.53,7584.524,1532.948,1197.176,1830.522,-40642.117,-50579.816,-23705.566,4596.199,5008.205,7657.709,1656.013,-10432.272,13692.678,4101.038,4771.126,7295.208
13,14.305119637108456,0.2103862382831086,20.607836862084152,16676.328,-4860.068,36596.816,6640.74,10062.7,13840.578,68512.578,16683.891,151112.484,22902.273,29079.066,39996.328,850.248,-14214.786,17093.674,4697.312,4946.973,6804.233,20331.234,882.311,39600.836,5903.348,17840.398,23429.09,213.267,-16789.227,18273.553,9626.586,20039.965,28173.162,11896.472,7771.065,13734.394,725.01,815.718,1121.966,-41247.258,-56921.141,-23526.209,4894.431,5258.088,7232.151,850.332,-14214.461,17093.871,4697.304,4946.964,6804.221
14,11.038204101833152,0.5697719429497885,25.52021366586018,17303.041,1762.429,31990.57,4660.78,6547.537,9979.083,103440.172,37271.82,171060.125,25859.012,28335.184,43185.57,4563.803,-9416.827,20192.072,4253.353,4790.262,7300.825,25825.512,1321.228,45265.211,7601.227,20086.85,27344.076,1914.361,-16288.661,20757.176,10240.414,21343.854,31384.277,11301.499,5565.267,13682.679,1783.291,1434.323,2186.047,-35168.5,-47887.938,-23197.053,3829.153,4337.185,6610.291,4563.834,-9417.005,20192.287,4253.356,4790.283,7300.856
15,6.567596916477591,1.167126062292844,13.91980422071611,11689.38,7023.534,15931.632,1641.737,2374.521,3784.335,45690.871,21309.916,73317.945,9619.705,9024.81,14383.068,3948.312,-1299.507,8483.957,1537.749,1992.81,3175.991,17086.732,6792.762,31003.607,5789.127,13067.812,18069.438,1593.771,-13567.151,16588.404,10114.134,20834.891,31240.529,5683.84,4342.808,6970.783,510.673,416.493,663.775,-35972.789,-41121.25,-31124.311,1581.711,2006.014,3197.035,3948.353,-1299.482,8484.019,1537.756,1992.821,3176.01
16,5.592157964233262,0.1275078947075344,38.357552511505176,4887.785,-15072.169,19938.785,5257.322,8908.255,13853.421,19756.975,-71520.68,80347.969,27575.863,32609.072,50711.078,56.318,-9051.197,12528.635,2894.314,3576.627,5562.091,14211.738,3796.396,26185.637,4243.655,10138.663,13899.374,1225.927,-14356.503,18319.281,9552.508,19529.742,28971.08,3988.59,972.543,6894.888,1237.811,912.5,1419.048,-47418.715,-55979.988,-38643.461,2862.064,2857.549,4443.836,56.381,-9051.175,12528.646,2894.28,3576.582,5562.021
17,12.003267545329448,0.7316188710464293,13.762763860121842,21867.191,10534.06,30100.113,3072.774,4389.764,6286.169,89457.023,52349.75,155271.125,19348.031,20235.598,28977.506,6960.012,-1695.783,16506.934,2601.714,3112.746,4457.472,22695.889,1845.642,43996.719,9091.91,21686.072,28884.086,883.178,-15332.528,18954.672,10214.763,21312.895,30495.771,12702.581,8540.924,13724.138,417.429,628.437,899.925,-31604.084,-39577.434,-23581.229,2643.761,2952.933,4228.619,6960.026,-1695.588,16506.791,2601.702,3112.729,4457.447
18,20.73825994288129,0.0713332279699821,3.7499119212999057,15571.277,7280.963,23176.561,2354.467,3890.304,3144.002,31884.719,18459.656,48511.234,4751.873,7145.194,5774.486,-981.055,-5523.064,4195.939,1276.396,1539.754,1244.373,12484.095,4801.042,20112.67,3518.395,8388.052,9144.981,-729.922,-14532.304,13141.781,9004.005,18685.953,20816.967,11759.962,11191.29,12453.137,151.15,205.446,166.034,-45593.293,-51565.793,-39944.133,1463.763,1760.857,1423.06,-980.956,-5523.027,4196.108,1276.39,1539.747,1244.368
19,5.2335303470940175,0.4698794737518592,23.295052510429187,4574.596,-15997.871,27694.49,5083.193,10172.244,15371.478,-3292.484,-38664.148,40050.945,13533.062,21301.348,32188.885,713.653,-4033.515,6625.005,1512.482,2093.234,3163.128,9971.135,4596.241,15693.608,1882.234,4949.603,6717.721,886.067,-13569.696,15681.598,9578.863,19233.35,28175.355,2716.661,1255.871,3749.458,400.985,417.66,631.135,-46164.555,-52012.348,-42219.258,1409.589,1669.149,2522.284,713.685,-4033.177,6624.733,1512.428,2093.118,3162.951
20,13.33448193398918,0.1770523929402828,13.787529689778124,15413.577,4228.313,26140.631,3551.599,5596.394,7960.478,73721.484,39799.324,148484.859,16571.115,19510.199,27751.891,809.188,-9171.293,13052.09,3321.263,3409.403,4849.637,21583.578,7717.828,34869.996,4436.551,12545.891,16670.91,276.304,-15403.439,17568.02,9613.353,20058.461,28616.721,11940.506,10828.276,13315.062,353.36,387.582,551.309,-42894.836,-52408.109,-30376.566,3147.655,3498.421,4976.258,809.277,-9171.276,13052.138,3321.268,3409.408,4849.645
21,21.576253992300654,0.0941941455562431,16.42609303265866,16790.668,-31053.209,55314.867,13914.571,23097.27,17107.471,29727.918,-30340.607,118910.25,21842.656,33446.391,24772.76,-820.142,-24308.982,22386.369,6355.828,7106.927,5263.892,11674.516,-8749.393,34123.465,6495.691,20343.406,21512.432,-492.114,-18996.021,17170.746,9182.334,19260.078,20653.34,11807.619,8713.827,14031.255,750.752,969.148,717.819,-44518.754,-68916.594,-23577.221,6651.136,6974.532,5165.832,-820.047,-24309.387,22386.125,6355.769,7106.825,5263.816
22,6.407631879591894,-0.0821194721819419,15.794179017891894,3921.985,-1310.539,8089.224,1543.462,2378.179,3722.995,28073.701,-300.673,65888.516,13572.327,11766.569,18420.344,-640.842,-4805.43,3969.872,1284.033,1464.635,2292.859,16096.832,10199.653,23716.17,2503.368,6339.912,8711.781,1362.326,-13317.081,15733.153,9464.92,19339.041,28771.643,4328.751,2952.086,6081.653,653.801,480.586,752.348,-49470.867,-55507.734,-45023.195,1440.654,1670.845,2615.676,-640.788,-4805.315,3969.752,1284.017,1464.612,2292.822
23,17.63676597165017,0.5954265311025,8.03805773522673,29753.252,16908.375,43145.668,4265.588,6152.553,5890.314,45951.621,16978.041,76774.047,7601.858,11252.413,10772.805,8695.357,320.958,18418.469,2316.976,2991.776,2864.258,13428.146,-8242.278,33728.625,11234.011,25483.719,29480.775,-289.066,-16114.229,14366.611,9399.423,19553.795,23459.898,13114.412,12240.62,14158.317,272.759,351.23,336.26,-29679.988,-39086.031,-20097.98,2968.534,2968.82,2842.281,8695.365,320.956,18418.418,2316.968,2991.748,2864.231
24,21.231355694349112,-0.0584385100038112,10.459062965507174,10599.522,-19477.994,44211.371,10080.644,17056.045,13614.395,25927.895,-12649.549,76989.352,13207.941,19399.852,15485.256,-4449.263,-16744.635,6107.329,3472.361,4253.792,3395.441,12143.245,-932.88,24275.307,3776.16,11023.712,11966.492,-666.76,-16828.871,15039.434,9014.997,18667.328,20683.828,11277.713,9809.08,12861.846,471.848,651.5,520.037,-50409.977,-64255.617,-38596.816,3840.509,4403.384,3514.848,-4449.103,-16744.494,6107.009,3472.329,4253.745,3395.404
25,5.725789974521232,1.1998206162889264,58.13934050061205,8526.399,-56214.344,65802.0,17670.539,33840.547,52464.012,20052.24,-95482.828,120469.359,39819.695,42546.129,65960.539,2008.052,-13113.646,17855.678,4113.328,4929.74,7642.724,13337.018,-824.769,40177.328,6763.542,17547.203,24029.977,1247.293,-16016.361,19656.068,9912.015,20386.062,30200.572,4280.365,536.217,9945.538,1800.533,1320.885,2047.808,-40765.363,-55342.312,-23223.697,5607.446,4729.241,7331.884,2008.122,-13113.706,17855.412,4113.262,4929.67,7642.615
26,4.427746633220128,0.8303037690933464,52.66272008270373,4534.021,-23246.344,31406.355,9837.71,17684.361,25979.154,-11884.671,-71866.289,51332.668,23775.352,32917.73,48357.684,574.844,-7013.722,10259.553,2443.712,2710.927,3982.479,8481.842,1326.88,21204.477,3106.6,8886.539,11942.414,690.944,-14456.78,15795.319,9562.779,19123.498,27670.479,2368.176,196.637,4283.044,788.112,678.858,997.274,-45877.293,-55891.855,-35903.277,2727.876,2957.495,4344.698,574.844,-7013.697,10259.416,2443.664,2710.862,3982.383
27,18.156533044265608,0.3112624460509667,3.776744621893712,22084.809,15333.344,28212.957,2419.967,3821.144,3762.807,44391.16,32394.6,56778.188,4145.997,5615.183,5529.456,3787.593,-1643.658,8316.415,1434.455,1733.839,1707.368,14312.668,1290.601,25382.793,6725.111,15000.426,17525.162,-561.327,-14550.56,13118.87,9287.807,19298.725,23441.031,12415.66,11803.951,12940.801,163.291,208.084,204.908,-37875.461,-43351.109,-33267.555,1651.92,1950.717,1920.936,3787.652,-1643.66,8316.582,1434.46,1733.843,1707.373
28,19.72293755348904,0.2207616470206787,20.27917639772784,19596.332,-13643.534,54180.184,10472.088,17114.387,16449.191,37383.535,-27697.619,125051.844,25728.766,36163.844,34758.238,2117.654,-22630.887,25641.113,6965.27,8613.091,8278.32,13517.751,-8887.027,36972.969,8011.014,22412.584,25963.488,-384.661,-20361.715,18408.805,9407.088,19614.91,23573.562,12181.241,9396.704,14855.98,813.064,1061.851,1020.579,-40850.027,-61624.5,-18578.965,6972.608,8217.832,7898.424,2117.725,-22630.691,25640.957,6965.209,8612.991,8278.225
29,4.284495880582516,1.4786179309068077,6.903788993172926,6674.646,-8383.069,21468.619,5998.595,10059.398,14994.184,-4127.278,-19703.412,9254.95,5438.097,8566.032,12768.225,1543.042,-1547.229,4028.389,894.4,1360.398,2027.762,9411.225,4508.063,14910.802,3019.358,6418.246,8669.342,897.687,-13258.828,14452.321,9679.949,19429.748,28293.025,2882.505,2137.333,3331.7,203.429,265.871,396.298,-42242.73,-45030.684,-40096.812,1014.165,1428.685,2129.547,1543.067,-1547.144,4028.352,894.352,1360.322,2027.648
30,8.304748371879938,-0.1938649169760801,18.144526094354276,6036.969,-570.412,15818.426,2388.589,2884.768,4618.74,81492.812,29523.379,138986.375,23301.113,17551.109,28100.705,-2219.92,-11009.062,7557.275,2772.527,3034.943,4859.182,25107.191,14731.368,37270.414,4483.211,11041.489,15292.169,2313.022,-13086.41,17729.168,9406.359,19494.873,29290.189,7251.194,4489.977,12096.691,1413.895,1137.005,1820.434,-50221.879,-59838.582,-41810.32,2777.74,2802.739,4487.405,-2219.847,-11009.103,7557.373,2772.532,3034.954,4859.2
31,14.572382465456906,0.4075647081355237,6.602523262689763,20606.623,13661.894,28173.119,2183.49,3317.027,4257.605,64420.133,46631.461,86754.281,7039.869,8363.281,10734.777,4066.818,-2056.101,8744.434,1651.568,1865.331,2394.265,18627.799,4938.848,30970.76,6571.619,14955.678,19171.178,-132.867,-14620.598,14293.889,9648.982,20066.6,27370.148,12406.86,11656.236,12934.304,184.878,213.031,273.438,-36662.5,-42783.844,-31024.771,1781.839,2088.813,2681.117,4066.885,-2056.095,8744.399,1651.576,1865.346,2394.284
32,11.403029290029266,0.1367126253024316,9.418808658921924,13659.891,7427.989,20117.016,2273.238,3539.314,5389.848,104563.289,63924.434,152991.188,17991.865,18304.484,27875.002,391.386,-6297.739,5456.569,1679.843,1936.286,2948.675,27116.131,18758.014,37183.176,3474.513,9143.785,12443.802,1625.388,-14020.054,17458.904,9740.265,20224.021,29727.021,11650.439,8923.193,12376.975,642.632,542.382,825.967,-43303.355,-50504.02,-36847.152,1890.245,2150.915,3275.523,391.47,-6297.627,5456.805,1679.85,1936.303,2948.7
33,16.54922917104552,-0.119457277477093,21.55244792808171,8072.673,-21774.367,40411.723,9999.841,15371.58,17792.086,35228.988,-43457.77,117439.117,23232.125,30693.066,35526.191,-5931.701,-25721.809,12747.241,5795.185,6841.434,7918.73,15408.104,-4394.418,37823.348,6002.158,17842.891,22059.221,-373.25,-17645.613,17637.869,9231.137,19215.473,25049.973,11060.144,8827.91,13314.854,694.05,853.853,988.306,-52741.578,-70020.562,-24009.902,5821.246,7085.475,8201.199,-5931.512,-25721.77,12747.345,5795.117,6841.367,7918.653
34,20.452684500307843,0.5043869591760357,15.219345430668245,31392.852,249.803,67710.469,9646.742,15986.938,11090.557,35465.734,-14458.301,97943.617,18015.949,27334.512,18962.664,8736.526,-9433.488,27795.76,5596.94,6528.349,4528.886,10757.026,-15757.42,37337.129,11895.48,29131.422,30107.486,-187.57,-18677.24,17902.422,9191.066,19181.346,19988.033,13160.744,11079.186,15355.384,679.07,838.819,581.911,-31244.238,-49177.488,-6698.272,5757.197,6672.708,4629.032,8736.511,-9433.051,27795.371,5596.891,6528.296,4528.85
35,7.491986028915706,0.7998716113464688,7.717962637573734,11722.476,9668.193,14487.112,845.471,1210.355,1937.88,66211.109,50824.367,79022.195,4402.595,4685.181,7501.37,4053.294,436.521,7130.894,1108.043,1193.409,1910.748,20454.766,10968.37,29831.672,5038.581,11217.698,15536.233,1908.736,-13057.062,16584.645,10122.257,20940.572,31462.338,6577.589,5850.659,7232.584,231.846,217.117,347.622,-36814.113,-39761.496,-33654.961,996.233,1185.44,1897.989,4053.341,436.542,7130.927,1108.042,1193.406,1910.744
36,16.259273484678932,0.0423944872029582,14.760519276444032,12922.286,-2570.134,31216.197,6153.893,9872.699,12231.702,47147.246,5791.139,95103.914,13595.043,20076.031,24873.039,-838.191,-14331.724,12013.715,3544.968,4213.663,5220.484,17105.516,3347.933,32685.883,4025.533,11984.558,15173.537,-398.373,-15915.75,15355.632,9372.356,19545.562,26249.994,11707.856,10191.893,13127.875,402.481,513.42,636.098,-47681.812,-60849.0,-35705.75,3705.911,4296.736,5323.406,-838.086,-14331.687,12013.86,3544.96,4213.638,5220.453
37,9.398112184335153,0.4201513728139908,24.158703382244926,12086.832,690.735,23390.85,4266.582,5283.897,8415.961,101404.508,-10372.817,169388.609,36125.562,26437.143,42107.922,3287.669,-9097.132,17177.246,4117.823,4321.998,6883.888,26422.324,7012.824,41987.184,6838.714,16012.431,22136.375,2397.223,-15042.196,21391.254,10137.055,21168.588,31732.439,9097.317,2816.187,13189.734,2538.896,1749.967,2787.271,-39655.164,-53281.516,-27913.963,3773.54,3815.045,6076.437,3287.714,-9096.757,17177.27,4117.814,4321.991,6883.878
38,4.889458560848953,0.2726954924439299,55.04779067443097,4044.158,-48496.938,52611.152,16219.75,29720.377,44942.973,1454.83,-70983.781,73546.852,28461.945,37525.207,56745.387,622.508,-10277.726,12343.874,3428.832,4096.436,6194.604,11103.152,2426.359,23859.896,4112.425,10145.221,13772.764,1050.892,-15606.005,16860.633,9591.582,19427.301,28468.328,3131.912,-604.837,6564.215,1207.673,1155.031,1746.63,-47766.996,-62286.363,-39087.461,3190.942,3428.83,5185.056,622.483,-10277.114,12343.84,3428.727,4096.272,6194.358
39,12.764765298511078,-0.1017307868563139,21.697769041497214,9964.426,-12142.213,25974.701,5619.049,9241.768,13928.289,73147.453,3299.954,160735.906,24744.771,29682.65,44734.789,-2147.457,-17452.617,12148.473,4585.924,5027.344,7576.722,23067.885,4421.606,40686.355,5505.729,16438.797,22290.354,739.896,-15191.726,17942.08,9529.388,19873.52,29079.27,11332.048,6393.697,13037.276,807.527,991.844,1494.81,-50538.93,-69182.062,-33364.25,4246.63,4725.34,7121.571,-2147.346,-17452.791,12148.203,4585.917,5027.33,7576.701
40,4.851393494163809,1.8336759432222731,17.018126720270093,10330.5,2591.852,16229.251,2939.236,4593.856,7096.846,22398.855,-10413.624,49557.652,11049.932,12813.024,19794.277,3484.531,-3108.676,7660.529,1977.603,2648.382,4091.368,13593.754,4076.549,26558.211,5473.481,12092.862,16540.053,1312.756,-14559.396,16464.395,10039.375,20584.312,30447.111,4635.342,3282.71,5813.167,518.686,415.361,641.674,-37461.691,-44577.25,-31146.465,2654.488,3696.735,5710.923,3484.566,-3108.53,7660.659,1977.596,2648.378,4091.362
41,8.871635255413834,0.7140873434778505,24.709071231822698,13435.18,3784.3,24661.123,3395.323,4194.204,6673.955,97147.078,909.66,160910.438,27586.711,25034.422,39835.59,4536.333,-8282.637,17172.854,4355.249,4089.338,6507.089,25314.158,8282.79,43463.504,7035.843,17587.76,24306.045,2359.832,-15210.998,20859.031,10272.292,21441.193,32127.631,8750.558,4209.325,13708.826,2114.293,1421.864,2262.516,-35999.156,-50565.75,-24622.865,3274.56,4025.502,6405.511,4536.357,-8282.659,17172.695,4355.228,4089.324,6507.066
42,10.875209316842035,0.3443480134453945,6.044557545549115,15132.121,7703.1,20069.826,1865.445,2677.95,4131.733,124906.812,92220.438,146023.953,9561.962,10444.189,16114.045,2655.552,-1476.632,7422.75,1402.746,1562.739,2411.106,29851.947,19945.062,37420.91,3828.061,9259.057,12658.411,2558.126,-12829.067,18112.461,10044.805,20853.678,30828.203,11708.425,7419.725,12609.503,831.41,825.021,1272.901,-38955.984,-43723.504,-34098.75,1397.428,1570.689,2423.372,2655.598,-1476.595,7422.869,1402.745,1562.737,2411.104
43,21.17592546172132,0.2918043460905978,17.216074069602197,24481.838,-9127.323,65069.09,12163.808,18399.957,13333.501,33470.098,-33756.867,107030.359,21650.305,32773.285,23749.111,4163.128,-21236.951,27770.602,7040.901,8125.932,5888.444,11312.458,-16471.57,39829.828,9399.06,29294.947,30742.154,-342.619,-18830.996,16195.006,9131.553,19102.211,20288.998,12515.308,9762.661,15689.871,880.964,1035.535,750.399,-37550.965,-60463.699,-16962.271,6993.576,7134.196,5169.784,4163.183,-21236.695,27769.67,7040.836,8125.82,5888.363
44,5.351638586795493,1.550092585616034,47.435138144605766,9683.073,-22147.15,41359.695,7637.765,14825.769,23007.414,21749.367,-55685.016,112314.562,27547.803,30649.727,47563.871,3528.908,-10879.307,19457.703,4195.267,4983.951,7734.359,13593.637,1673.422,42401.305,6302.598,17932.803,24566.477,1370.159,-16619.201,21297.213,10070.981,20857.695,30912.541,4664.422,1790.728,10547.513,1561.621,1289.43,2001.005,-39015.68,-49397.418,-24395.539,3832.64,3908.7,6065.728,3528.95,-10879.474,19457.877,4195.229,4983.88,7734.249
45,6.964385127529505,-0.2801088149268722,16.51714473689196,3513.523,-3112.092,8454.195,1781.734,2627.342,4144.187,41764.512,-6794.821,69264.039,14578.558,12207.655,19255.51,-1935.331,-7659.983,3697.16,1774.649,1989.062,3137.408,18845.838,8485.114,28125.275,3390.539,9170.257,12634.308,1742.132,-12987.351,15872.646,9338.203,19198.047,28656.26,5093.46,2680.244,6449.911,745.371,549.824,867.254,-51504.355,-57182.363,-45431.266,1690.404,1830.913,2887.955,-1935.258,-7659.713,3697.203,1774.632,1989.04,3137.374
46,15.692910585126278,0.4785955219578375,11.898484434452964,23570.098,8456.416,36914.008,4364.455,6698.519,7855.579,55579.672,26157.803,100806.094,12248.48,16219.772,19021.473,6461.788,-6396.815,17946.166,3451.468,3806.777,4464.335,16469.867,-4120.584,33444.34,8670.472,21011.01,26095.385,-224.19,-15850.677,15648.676,9622.188,20039.023,26273.779,12728.012,11443.157,14018.616,394.827,435.81,511.089,-34556.418,-43737.312,-23960.074,3208.329,3634.887,4262.754,6461.832,-6396.704,17946.117,3451.462,3806.778,4464.336
47,9.964779698011142,0.0601448982905264,14.308455303569469,10752.194,1567.876,21783.104,3377.797,4904.074,7721.446,113268.844,73855.0,155231.375,13989.174,16483.223,25952.771,110.417,-8583.951,9189.822,2533.911,3000.526,4724.317,29084.432,19745.488,37531.367,2730.968,8183.544,11267.771,2517.718,-13484.194,18042.971,9729.116,20190.982,30114.674,10098.908,6656.125,12774.999,1668.083,1184.829,1865.509,-44864.754,-50976.113,-34047.742,2488.269,2715.025,4274.796,110.494,-8583.858,9190.165,2533.923,3000.547,4724.351
48,4.167133397803718,0.5614258746282548,84.85523831383244,3383.389,-37151.418,42878.133,10575.951,19518.395,28464.98,-5915.101,-99064.656,94503.898,32272.879,42291.246,61676.152,-26.932,-12633.782,12885.714,3811.9,4357.144,6354.314,9982.286,-1263.222,24619.115,4919.198,11365.851,15235.346,826.837,-15712.899,18675.986,9586.91,19307.285,27847.369,2725.293,-542.445,6889.936,1521.983,1129.487,1647.207,-48165.93,-61364.477,-34776.715,4116.643,4412.999,6435.771,-26.867,-12633.041,12885.634,3811.817,4357.033,6354.153
